Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Nurseries,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7b74d2d8-a96f-4b5a-be63-b895e4a939e2,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=683b2713-b1bb-4e1d-acc7-26b24e5fca8a,Nurseries.csv,2017-11-16T13:35:10.411Z,2017-11-16T16:06:12.039Z,,,csv,,Social / Community,Children,OGL3,"""Nurseries in Dumfries and Galloway with headcount of children attending."""
Nurseries,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7b74d2d8-a96f-4b5a-be63-b895e4a939e2,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=a46dab69-e9f0-4e52-bf11-f8e707a12846,Nurseries.xml,2017-11-16T13:35:10.411Z,2017-11-16T16:06:12.039Z,,,xml,,Social / Community,Children,OGL3,"""Nurseries in Dumfries and Galloway with headcount of children attending."""
School Catchment Areas,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b958299b-9fca-4380-a6f1-047bdf0223aa,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/additionalDocumentation/29388337-4e19-4ac9-8a8c-5d99e0639d9b/Secondary%20Catchments%20ND.zip,Secondary Catchments ND.zip,2017-11-16T15:14:09.245Z,2020-12-11T14:12:07.979Z,,,zip,,Social / Community Geospatial,Education Government Schools Young People,OGL3,"""Dumfries and Galloway School Catchment area boundaries"""
Valuation Roll,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/0aeb8640-04ea-44e3-9c03-63b53a3fe7d4,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=bcd1bd61-af38-4ffb-8a49-35e8e18a0372,vr_subject_total.csv,2018-01-23T14:03:57.604Z,2018-09-27T14:12:11.924Z,,,csv,,Social / Community,Architectural,OGL3,"""The Total Number of Non-Domestic Properties and Total Rateable Value in each Local Authority within each Assessor's Area plus All Scotland totals."""
Valuation Roll,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/0aeb8640-04ea-44e3-9c03-63b53a3fe7d4,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/4bbaa7b5-9da9-4614-9b4b-ff566f330217/1/urql,API,2018-01-23T14:03:57.604Z,2018-09-27T14:12:11.924Z,,,json,,Social / Community,Architectural,OGL3,"""The Total Number of Non-Domestic Properties and Total Rateable Value in each Local Authority within each Assessor's Area plus All Scotland totals."""
Smoke Control Areas,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/2c3b3933-ba6f-42e2-9f58-f43ed6c401ef,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=214d8789-651f-4b0c-90fa-5a5ad7373b74,SMOKE_CONTROL_AREAS.geojson,2018-07-16T08:52:30.623Z,2018-10-02T09:04:58.767Z,,,GEOJSON,,http://publications.europa.eu/resource/authority/data-theme/HEAL Geospatial,Health Environmental,OGL3,"""Smoke Control Areas"""
Smoke Control Areas,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/2c3b3933-ba6f-42e2-9f58-f43ed6c401ef,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/575621b3-f511-4319-b5f6-c5fb723d6538/1/urql,API,2018-07-16T08:52:30.623Z,2018-10-02T09:04:58.767Z,,,json,,http://publications.europa.eu/resource/authority/data-theme/HEAL Geospatial,Health Environmental,OGL3,"""Smoke Control Areas"""
Class Sizes,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/49492547-04d7-4dc8-b962-21c2c389be7a,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=74a0bbbf-55f8-4ccf-83f9-388b93b219e9,Class Sizes.json,2017-11-29T11:05:07.274Z,2018-03-01T11:56:13.034Z,,,json,,Social / Community,Children Education Schools,OGL3,"""Primary school class sizes as at September 2016"""
Class Sizes,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/49492547-04d7-4dc8-b962-21c2c389be7a,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=e42a8889-9106-41ee-9d0c-cb22e81fe69d,Class Sizes.csv,2017-11-29T11:05:07.274Z,2018-03-01T11:56:13.034Z,,,csv,,Social / Community,Children Education Schools,OGL3,"""Primary school class sizes as at September 2016"""
Class Sizes,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/49492547-04d7-4dc8-b962-21c2c389be7a,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=b3f0b67b-7d62-4f94-a99b-e12105d36483,Class Sizes.xml,2017-11-29T11:05:07.274Z,2018-03-01T11:56:13.034Z,,,xml,,Social / Community,Children Education Schools,OGL3,"""Primary school class sizes as at September 2016"""
Secondary School Teaches FTE,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9c8928da-f25f-46ac-99a4-ef024ece4b45,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/dda8302f-f4d3-494a-839b-fa6916cc1dd2/1/urql,API,2019-01-24T15:10:17.795Z,2019-01-29T08:35:05.268Z,,,json,,Social / Community,Schools Young People,OGL3,"""Secondry School Teachers FTE (Full Time Equivelnt) 2017"""
Secondary School Teaches FTE,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9c8928da-f25f-46ac-99a4-ef024ece4b45,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=c0002a4b-37c9-49e2-8725-1dd44734b349,Secondary School Teaches FTE.csv,2019-01-24T15:10:17.795Z,2019-01-29T08:35:05.268Z,,,csv,,Social / Community,Schools Young People,OGL3,"""Secondry School Teachers FTE (Full Time Equivelnt) 2017"""
School Rolls,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/e48094b9-b9d6-4f50-8b19-8825f881ddff,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/091b7162-6da4-4cc2-a0b8-4936cddbd4eb/1/urql,API,2018-02-21T11:08:06.136Z,2019-01-17T14:44:13.572Z,,,json,,Built environment,Children,OGL3,"""Historical School Rolls in Dumfries and Galloway"""
School Rolls,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/e48094b9-b9d6-4f50-8b19-8825f881ddff,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=41f05d21-058e-4475-b406-e5a6b61edbca,School Rolls_historical_school_rolls.csv,2018-02-21T11:08:06.136Z,2019-01-17T14:44:13.572Z,,,csv,,Built environment,Children,OGL3,"""Historical School Rolls in Dumfries and Galloway"""
