Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Average distance traveled (km) - Transport and Travel in Scotland 2018 - Scottish Household Survey,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/afbf361c-6311-47de-8779-d79dbb4b9f0e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/821b3439-2f43-4d31-a53e-1695f37ed1b0/2/urql,API,2019-10-17T13:39:53.097Z,2023-02-23T09:48:31.518Z,,,json,,Transport / Mobility,Government Scottish Household Survey Transport and Travel in Scotland,OGL3,"""Data from the Transport and Travel related questions asked in the Scottish Household Survey 2018. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification.  Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-results-from-the-scottish-household-survey-1/"""
Average distance traveled (km) - Transport and Travel in Scotland 2018 - Scottish Household Survey,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/afbf361c-6311-47de-8779-d79dbb4b9f0e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=fedaf873-5787-4bec-b2b5-5f4c863c7d6e,SHS_AverageJourneyDistance_RTP_2018_TransportScotland_USMaster.csv,2019-10-17T13:39:53.097Z,2023-02-23T09:48:31.518Z,,,csv,,Transport / Mobility,Government Scottish Household Survey Transport and Travel in Scotland,OGL3,"""Data from the Transport and Travel related questions asked in the Scottish Household Survey 2018. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification.  Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-results-from-the-scottish-household-survey-1/"""
National Monitoring Framework - all-mode traffic survey results May 2022 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/64c2e05b-4905-4a08-8943-fd732b904535,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/160111b5-6333-48e2-b284-9f6d6fb85f3e/5/urql,API,2022-08-22T14:44:35.365Z,2022-08-22T14:56:07.757Z,,,json,,Transport / Mobility,Active Travel National Monitoring Framework Transport Traffic counts,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2022"""
National Monitoring Framework - all-mode traffic survey results May 2022 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/64c2e05b-4905-4a08-8943-fd732b904535,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=3db56b24-458f-43a4-8aef-8c8a3c12a5c2,National Monitoring Framework - all-mode traffic survey results May 2022 - Cycling Scotland.xml,2022-08-22T14:44:35.365Z,2022-08-22T14:56:07.757Z,,,xml,,Transport / Mobility,Active Travel National Monitoring Framework Transport Traffic counts,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2022"""
National Monitoring Framework - all-mode traffic survey results May 2022 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/64c2e05b-4905-4a08-8943-fd732b904535,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=39052ef7-21ca-4b3c-ae99-356d826eedbf,NMF_TS_May_2022.csv,2022-08-22T14:44:35.365Z,2022-08-22T14:56:07.757Z,,,csv,,Transport / Mobility,Active Travel National Monitoring Framework Transport Traffic counts,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2022"""
Location of Veloboxes in Scotland (Grease Monkey Cycles),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/e9d45291-5070-415d-af6f-4ea64e0740ad,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=a18832d9-ae30-4d51-81ce-e50f4e5e5ba8,Location of Veloboxes in Scotland (Grease Monkey Cycles).csv,2022-12-09T15:09:55.113Z,2023-03-20T12:00:53.227Z,,,csv,,Transport / Mobility,Transport and Travel in Scotland Cycling Active Travel,OGL3,"""This dataset contains the locations of Veloboxes across Scotland which are designed, manufactured, installed and managed by Grease Monkey."""
Location of Veloboxes in Scotland (Grease Monkey Cycles),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/e9d45291-5070-415d-af6f-4ea64e0740ad,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=63b2e260-eb73-40df-a1d5-359cc70630a2,Location of Veloboxes in Scotland (Grease Monkey Cycles).json,2022-12-09T15:09:55.113Z,2023-03-20T12:00:53.227Z,,,json,,Transport / Mobility,Transport and Travel in Scotland Cycling Active Travel,OGL3,"""This dataset contains the locations of Veloboxes across Scotland which are designed, manufactured, installed and managed by Grease Monkey."""
Location of Veloboxes in Scotland (Grease Monkey Cycles),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/e9d45291-5070-415d-af6f-4ea64e0740ad,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=4040c2d8-9b57-4160-bbf4-4c519eac492c,Location of Veloboxes in Scotland (Grease Monkey Cycles).xml,2022-12-09T15:09:55.113Z,2023-03-20T12:00:53.227Z,,,xml,,Transport / Mobility,Transport and Travel in Scotland Cycling Active Travel,OGL3,"""This dataset contains the locations of Veloboxes across Scotland which are designed, manufactured, installed and managed by Grease Monkey."""
Cycling Friendly - Communities Funded - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f623d8cf-cdaf-426a-90f2-63387b8d680b,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/9b8b85e0-8d97-4b9f-8ecb-36419272ecc5/1/urql,API,2019-10-21T11:53:05.320Z,2023-02-22T16:34:28.512Z,,,json,,Transport / Mobility,Active Travel Cycling Cycling Scotland Cycling Friendly,https://creativecommons.org/licenses/by/4.0/legalcode,"""This dataset shows communities across Scotland that have received funding through Cycling Scotland's Cycling Friendly program"""
Cycling Friendly - Communities Funded - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f623d8cf-cdaf-426a-90f2-63387b8d680b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=9e4f2a31-315e-4b91-a501-26753fa87137,CyclingFriendly_Communities_Funded_2019_CyclingScotland_USMaster.csv,2019-10-21T11:53:05.320Z,2023-02-22T16:34:28.512Z,,,csv,,Transport / Mobility,Active Travel Cycling Cycling Scotland Cycling Friendly,https://creativecommons.org/licenses/by/4.0/legalcode,"""This dataset shows communities across Scotland that have received funding through Cycling Scotland's Cycling Friendly program"""
CSGNT John Muir Way Counters,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f15da707-ae6a-4899-9d94-68e709e6160a,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=6c02dce2-4593-45d9-baa0-477b7fb5e7ce,csgnt_jmw_counter.zip,2020-02-05T09:44:01.233Z,2023-02-22T16:35:33.553Z,,,zip,,Geospatial Natural Environment,Active Travel Cycling John Muir Way Walking Counter,https://creativecommons.org/licenses/by-sa/3.0/,"""Counter Locations on the John Muir Way administered by the Central Scotland Green Network Trust"""
Location of Bikehangars® in Scotland (Cyclehoop),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b997397-27d1-4014-9698-a291a0abb003,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=d6e52799-7a05-45fe-85b1-bf46bf5cec81,Location of Bikehangars® in Scotland (Cyclehoop).json,2022-05-19T08:56:37.739Z,2023-05-03T08:21:46.456Z,,,json,,Transport / Mobility,Active Travel,OGL3,"""This dataset contains the locations of Bikehangars® in Edinburgh, Glasgow and Dundee which are designed, installed and managed by Cyclehoop."""
Location of Bikehangars® in Scotland (Cyclehoop),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b997397-27d1-4014-9698-a291a0abb003,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=6acaa210-5ddc-4b63-a846-175708a42254,Location of Bikehangars® in Scotland (Cyclehoop).csv,2022-05-19T08:56:37.739Z,2023-05-03T08:21:46.456Z,,,csv,,Transport / Mobility,Active Travel,OGL3,"""This dataset contains the locations of Bikehangars® in Edinburgh, Glasgow and Dundee which are designed, installed and managed by Cyclehoop."""
Location of Bikehangars® in Scotland (Cyclehoop),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b997397-27d1-4014-9698-a291a0abb003,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=b3e5300b-896b-458c-a328-522d664b8d30,Location of Bikehangars® in Scotland (Cyclehoop).xml,2022-05-19T08:56:37.739Z,2023-05-03T08:21:46.456Z,,,xml,,Transport / Mobility,Active Travel,OGL3,"""This dataset contains the locations of Bikehangars® in Edinburgh, Glasgow and Dundee which are designed, installed and managed by Cyclehoop."""
National Monitoring Framework - all-mode traffic survey results May 2021 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b4e027e-59e2-4147-994f-c2f01cd08747,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=764a63a7-fb84-424b-a957-eb0f6008630c,National Monitoring Framework - all-mode traffic survey results May 2021 - Cycling Scotland.csv,2021-08-10T14:30:44.494Z,2021-08-17T14:45:56.018Z,,,csv,,Transport / Mobility,Active Travel National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2021"""
National Monitoring Framework - all-mode traffic survey results May 2021 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b4e027e-59e2-4147-994f-c2f01cd08747,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/c6fed2ca-9239-4951-b92d-9e43ead4fb52/6/urql,API,2021-08-10T14:30:44.494Z,2021-08-17T14:45:56.018Z,,,json,,Transport / Mobility,Active Travel National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2021"""
National Monitoring Framework - all-mode traffic survey results May 2021 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0b4e027e-59e2-4147-994f-c2f01cd08747,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=d8a1badd-3280-40bf-b1fa-c6c505c902b5,National Monitoring Framework - all-mode traffic survey results May 2021 - Cycling Scotland.xml,2021-08-10T14:30:44.494Z,2021-08-17T14:45:56.018Z,,,xml,,Transport / Mobility,Active Travel National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2021"""
Reported Cycling Casualties,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/0cfbd2c0-5487-4096-8162-73311c71290f,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/6cbb5aa3-f572-4935-9a6d-42d15ee4d567/4/urql,API,2021-06-24T08:52:09.277Z,2023-01-10T16:23:34.753Z,,,json,,Transport / Mobility, ,OGL3,"""Numbers of cyclists slightly injured, seriously injured and killed on roads"""
Modal share of cycling journeys - Transport and Travel in Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d2355ba5-ab91-48ff-baec-571303566b71,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/8a5c5728-e113-4a77-9795-271618238861/1/urql,API,2021-06-24T08:56:45.548Z,2023-01-10T16:23:49.167Z,,,json,,Transport / Mobility,Active Travel Cycling Scottish Household Survey,OGL3,"""Percentage of total journeys, work journeys, and journeys less than 5 miles made by bike"""
Traffic volumes (2006-17) - Key reported road casualties - Transport Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=38a45d25-229c-4b9d-bb85-dc39cde90a21,Traffic volumes (2006-17) - Key reported road casualties - Transport Scotland.json,2018-05-15T09:39:01.252Z,2023-02-22T16:11:23.733Z,,,json,,Transport / Mobility,Active Travel Cycling Cycling Scotland Transport Reported Road Casualties Scotland,OGL3,"""Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017."""
Traffic volumes (2006-17) - Key reported road casualties - Transport Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=b7830c94-e9d0-4719-86c7-23650c752050,Traffic volumes 2006 - 2017 (in million vehicle kilometres).csv,2018-05-15T09:39:01.252Z,2023-02-22T16:11:23.733Z,,,csv,,Transport / Mobility,Active Travel Cycling Cycling Scotland Transport Reported Road Casualties Scotland,OGL3,"""Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017."""
Traffic volumes (2006-17) - Key reported road casualties - Transport Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d87bdc18-b1e6-4e65-8b34-b9c83c67553b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e80be9f4-251a-4ae0-b8e8-c776393e1df0,Traffic volumes (2006-17) - Key reported road casualties - Transport Scotland.xml,2018-05-15T09:39:01.252Z,2023-02-22T16:11:23.733Z,,,xml,,Transport / Mobility,Active Travel Cycling Cycling Scotland Transport Reported Road Casualties Scotland,OGL3,"""Data from Reported Road Casualties Scotland showing annual traffic volumes in Scotland from 2006 to 2017."""
National Monitoring Framework - all-mode traffic survey results May 2017 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/2fe0e496-9f15-401e-9be4-9006c0494fe6,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=4e16a09d-cdf0-4f3f-b391-a1c5324b3338,National Monitoring Framework - all-mode traffic survey results May 2017 - Cycling Scotland.json,2020-07-22T14:01:15.068Z,2021-08-17T14:30:11.999Z,,,json,,Transport / Mobility,Active Travel Surveys,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2017"""
National Monitoring Framework - all-mode traffic survey results May 2017 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/2fe0e496-9f15-401e-9be4-9006c0494fe6,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=04c3987d-bf0a-474a-8ef7-f65ed54c4272,NMF_TS_May_2017.csv,2020-07-22T14:01:15.068Z,2021-08-17T14:30:11.999Z,,,csv,,Transport / Mobility,Active Travel Surveys,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2017"""
National Monitoring Framework - all-mode traffic survey results May 2017 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/2fe0e496-9f15-401e-9be4-9006c0494fe6,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c570a1a8-e2bb-4b69-be1d-13c35c4327dd,National Monitoring Framework - all-mode traffic survey results May 2017 - Cycling Scotland.xml,2020-07-22T14:01:15.068Z,2021-08-17T14:30:11.999Z,,,xml,,Transport / Mobility,Active Travel Surveys,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2017"""
Vehicle free cycle routes - Bike Life (Sustrans),Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/26010e81-0756-49ea-97bd-9dcfe1b6ea8e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/415f390a-c64c-4f28-898f-5d0757aa7105/1/urql,API,2021-06-24T08:58:26.190Z,2023-01-10T16:27:33.780Z,,,json,,Transport / Mobility,Active Travel Cycling,,"""Length in miles of cycle route that does not have to be shared with vehicles (per 10,000 people)"""
Cycling Friendly - Communities Award - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8b952141-0d52-48f5-b16d-c11bb93664e8,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/c7dfc2d0-cd22-47ad-bc99-4011a93b3af0/6/urql,API,2019-10-17T15:19:22.247Z,2023-02-22T16:34:37.608Z,,,json,,Transport / Mobility,Active Travel Cycle Friendly Cycling Cycling Scotland,https://creativecommons.org/licenses/by/4.0/legalcode,"""This data set highlights communities across Scotland that have received a Cycling Friendly Communities Award"""
Cycling Friendly - Communities Award - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8b952141-0d52-48f5-b16d-c11bb93664e8,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=7453274b-382f-4aee-a852-ecb911395aea,CyclingFriendly_Communities_Awards_2019_CyclingScotland_USMaster.csv,2019-10-17T15:19:22.247Z,2023-02-22T16:34:37.608Z,,,csv,,Transport / Mobility,Active Travel Cycle Friendly Cycling Cycling Scotland,https://creativecommons.org/licenses/by/4.0/legalcode,"""This data set highlights communities across Scotland that have received a Cycling Friendly Communities Award"""
Key Reported Road Casualties 2018 - Casualties by mode of transport 1994-2018 - Transport Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9814e57-b548-4e90-a3a4-694829b36516,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c4dc777f-1945-4f9f-95ae-beda8f3eb92d,ReportedRoadCasualties_1994-2018_TransportScotland_USMaster.xlsx,2018-05-15T14:56:31.679Z,2023-02-22T16:28:07.398Z,,,vnd.openxmlformats-officedocument.spreadsheetml.sheet,,Transport / Mobility,Active Travel Cycling Cycling Scotland Transport Reported Road Casualties Scotland,OGL3,"""A range of data from Key Reported Road Casualties Scotland 2018."""
National Monitoring Framework - all-mode traffic survey results May 2020 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/efd6da79-b22b-404b-86f4-dfd2987ba92e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/c8363aa0-5cff-40ba-b60a-893455bc1e0b/3/urql,API,2020-06-23T14:45:34.278Z,2021-08-17T14:42:02.646Z,,,json,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2020"""
National Monitoring Framework - all-mode traffic survey results May 2020 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/efd6da79-b22b-404b-86f4-dfd2987ba92e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=a238bc4b-b71b-4c9b-b3e9-f3d96455309d,NMF_TS_May2020_CSV.csv,2020-06-23T14:45:34.278Z,2021-08-17T14:42:02.646Z,,,csv,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2020"""
National Monitoring Framework - all-mode traffic survey results May 2020 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/efd6da79-b22b-404b-86f4-dfd2987ba92e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=b00b0df0-fbdf-47aa-833d-1eea8e7bef50,National Monitoring Framework - all-mode traffic survey results May 2020 - Cycling Scotland.xml,2020-06-23T14:45:34.278Z,2021-08-17T14:42:02.646Z,,,xml,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2020"""
YouGov survey - Coronavirus and cycling - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/bdd7303d-650f-499e-92ff-c3fd4e70dc1d,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e94ed0c1-f963-4e21-afc4-75ac1badb18b,Results for Cycling Scotland (Cornavirus and Cycling) 20 22.5.2020.xlsx,2020-06-22T08:39:30.001Z,2023-02-22T16:00:44.037Z,,,vnd.openxmlformats-officedocument.spreadsheetml.sheet,,Transport / Mobility,Cycling Scotland Coronavirus Data Cycling,OGL3,"""All figures, unless otherwise stated, are from YouGov Plc.  Total sample size was 2035 adults. Fieldwork was undertaken between 14th - 22nd May 2020.  The survey was carried out online. The figures have been weighted and are representative of all Scotland adults (aged 18+)."""
Glasgow City Centre Cordon Count,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ec524177-6c0e-497d-85b9-3906eb525840,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/ebe31a3b-6295-4338-bcd6-a466ac521501/2018_Cycling%20Cordon%20Plan_ISSUE.pdf,2018_Cycling Cordon Plan_ISSUE.pdf,2019-05-13T14:44:51.982Z,2019-10-28T15:43:34.338Z,,,pdf,,Transport / Mobility,Active Travel Cycling Government,OGL3,"""Cycle data from 2018 City Centre Cordon survey"""
City Centre Cordon - Automatic Cycle Counts - Quarter 1 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5e0304e7-bd04-4c70-be63-b1865fe9a8e8,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c3e8b496-290b-4f9e-b040-8acbaad84e00,470 Albert Bridge Q1.xls,2019-06-20T13:28:53.883Z,2021-01-13T17:04:08.847Z,,,vnd.ms-excel,,Infrastructure Transport / Mobility,Cycling Transport and Travel in Scotland,OGL3,"""Glasgow City Council's raw data files for January to March 2019."""
City Centre Cordon - Automatic Cycle Counts - Quarter 1 2019,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5e0304e7-bd04-4c70-be63-b1865fe9a8e8,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/e6b0978b-db1a-44f3-9f44-88a75181b7bf/Automatic%20Cycle%20Counter%20Locations%20City%20Centre%20Cordon.pdf,Automatic Cycle Counter Locations City Centre Cordon.pdf,2019-06-20T13:28:53.883Z,2021-01-13T17:04:08.847Z,,,pdf,,Infrastructure Transport / Mobility,Cycling Transport and Travel in Scotland,OGL3,"""Glasgow City Council's raw data files for January to March 2019."""
Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/c2dac095-6b06-495f-8531-dec6c0b27dc2,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=52ac5039-7ff4-44f0-8e41-708c0e2eb1de,Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland.json,2018-12-18T13:28:31.800Z,2021-10-13T12:33:07.113Z,,,json,,Transport / Mobility,Active Travel Cycling Cycling Scotland Schools Bikeability Scotland Children Transport,OGL3,"""Schools in Scotland which delivered Bikeability Scotland training in 2017/18. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood."""
Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/c2dac095-6b06-495f-8531-dec6c0b27dc2,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=71dd3758-e670-43a4-9623-7d4ced6277de,Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland.xml,2018-12-18T13:28:31.800Z,2021-10-13T12:33:07.113Z,,,xml,,Transport / Mobility,Active Travel Cycling Cycling Scotland Schools Bikeability Scotland Children Transport,OGL3,"""Schools in Scotland which delivered Bikeability Scotland training in 2017/18. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood."""
Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/c2dac095-6b06-495f-8531-dec6c0b27dc2,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=b64cd424-bba7-40fc-b3ff-0170e6be5b47,Bikeability Scotland - Schools delivering Level 1 and/or Level 2 - 2017/18 - Cycling Scotland.csv,2018-12-18T13:28:31.800Z,2021-10-13T12:33:07.113Z,,,csv,,Transport / Mobility,Active Travel Cycling Cycling Scotland Schools Bikeability Scotland Children Transport,OGL3,"""Schools in Scotland which delivered Bikeability Scotland training in 2017/18. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood."""
National Monitoring Framework - all-mode traffic survey results May 2019 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=cd8d4580-827e-473a-ac43-b1bff21e4802,National Monitoring Framework - all-mode traffic survey results May 2019 - Cycling Scotland.json,2020-06-23T13:45:58.596Z,2021-08-17T14:38:04.209Z,,,json,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2019"""
National Monitoring Framework - all-mode traffic survey results May 2019 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=db36ee3c-89ea-45bd-9c36-a5baea139830,NMF_TS_May_2019.csv,2020-06-23T13:45:58.596Z,2021-08-17T14:38:04.209Z,,,csv,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2019"""
National Monitoring Framework - all-mode traffic survey results May 2019 - Cycling Scotland,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/a5c396fb-6da0-420d-9732-459d5d717264,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=31cc3c72-9b5c-444f-a5fb-2d509a2571b8,National Monitoring Framework - all-mode traffic survey results May 2019 - Cycling Scotland.xml,2020-06-23T13:45:58.596Z,2021-08-17T14:38:04.209Z,,,xml,,Transport / Mobility,Cycling Scotland Data National Monitoring Framework,OGL3,"""All-mode traffic data from 48-hour surveys across Scotland in May 2019"""
